	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49
Y10	-0.505416938044278	0.21176858968095214	-0.796810004739574	1.2042879559507778	0.22657745947007285	-0.15132682588826668	-0.1628936776202204	-1.0215222988741144	1.0135462253994703	0.24178718839970412	-0.936858001811153	-0.39972170662280304	1.2255356472468801	0.6266050523804436	0.47847912124780617	0.13516611290329966	1.3168022368883978	1.0300176991513301	-0.1944738605325731	0.6975606980738966	-0.38705446975582314	-0.2612625533907579	-0.5217316140339059	-0.12607646312499407	-0.3321225598526687	-0.4499838396220955	-0.7433773276492545	-1.0130691498385112	0.1676078353682306	-0.943392743962507	-0.8178994934110907	-0.05018199827974168	-0.04169650754568982	0.015314762205015098	1.0743979072104666	1.1569956464523707	-0.02662763907344548	-0.5667309455081142	-1.3233595080029739	0.44732397797204476	-1.1139840600761217	0.7034285816987191	-1.0731347244225258	0.294924215374762	1.2490462698731069	0.23489407952845276	-0.2520307297419054	-1.0861817082572542	-0.30046063711704285	0.8895613827848298
Y11	-0.44770234482439203	0.9752968570286238	-0.30771774520648554	0.7795796834233786	-0.24805061811122275	-0.6956715751120612	-1.1037393239266093	-0.6463797674176931	0.666379199467549	0.37880597161633284	-0.14150692894544087	0.027806525629011147	0.47666180523362195	-0.035603042285307085	0.9549034223131224	-0.3419307469117932	0.47362396672495655	0.988736422223041	-1.0995644873208632	0.4848834396300188	-0.10203127731864425	-0.7892441706519384	-0.39034813179637373	0.23216068542542395	-0.7294693641064055	0.003008985275745224	-0.7597360613527578	-0.9178776072422341	0.1037467790954621	-0.7379596649458944	-1.045556990692315	-0.5936866575678228	-0.7201266250205197	0.9357499973130478	0.7073027455062211	0.7736518826216674	0.1649266792343711	-0.8788444547858278	-0.6146746260711999	0.0385897879625986	-1.3089177234225842	0.753431268062353	-0.8885223067816648	0.7200978195735079	1.3381184473078964	0.15619925678424013	-0.08723618793960597	-0.41701969626265906	-0.8105743014366212	0.42298294936503505
Y12	-1.0356902916730233	1.0850670821961905	-1.038436439037944	0.188254482145774	0.722798545818633	-0.7182977665783871	-0.6113402906748747	-0.9363646826739085	-0.09768200302938072	0.4142794676468416	0.9137655285754708	1.045685035613867	0.3775560721992858	-0.6966084614092769	0.8298371417359865	0.4483702807147805	0.9958191610088731	0.5787555313731547	-0.5547335651819416	1.1498156991005828	0.10798128432772633	0.6336287302345996	-0.8003383629846411	0.23435092730561502	0.002895500857080402	0.31579471202740284	-0.6064556671581298	0.7298520979437335	0.38116207545358305	-0.22306492406687267	-0.07346144231772872	0.000667533614204463	-0.10910704304796937	-0.20328908626642803	0.5816589011436342	-0.16116350613242747	0.0040409183299813245	-0.8962432371557358	0.1751719518940168	0.2909515041827886	-0.6529694187830609	0.3786005910781299	0.9317057097983654	0.2257876677012413	-0.6139179754319066	1.392593628148291	-0.07180970391848773	1.1224815523201501	0.963891756395551	-0.5541029976267973
Y13	-0.3572661403406133	1.1047181414364524	-0.548819499545272	-0.5733430112687996	0.28967008440739217	-0.526192080682525	-1.2827490677774864	-0.9605439749177964	0.08007124035479007	1.162260507329083	0.24082228285611185	0.2312297732494652	0.6715480541295107	-1.2303141381154576	0.20548772018188116	0.6350705423451741	0.10841035709959845	0.5155553906507782	-0.6605713118478324	1.3483468575326423	-0.16807153524916368	0.40313270546514024	-1.4690749980980256	-0.6121765505478001	-0.023515003687763547	0.69070140188659	0.19352114055927666	0.06993947184960586	0.6106445326591113	0.027480219776676917	0.013484032061869822	0.48204580867473124	-0.07063412439841438	-0.5653461295811876	0.6208985677053034	-0.24035409847844041	-0.02621970738208723	-1.1182831581003663	0.032035921738205055	0.6216758199996308	-0.5031887488210751	-0.027248039616126207	0.9195698643180904	-0.38940950638074956	-0.43114678358817066	0.3965768426453529	-0.7929255370780113	0.3548300324332251	0.9887449496469642	-0.48275526031876814
Y14	-1.3637955697682695	0.40651430115778203	-0.9969631667812457	0.13301905749564918	-0.09089077831038594	-0.6612608588392542	-0.3576731787612271	-0.3818525441185069	-0.7268492351464307	1.1907853300184772	0.4283015936965794	0.8247663999974495	0.8585534941671688	-1.0260169050096208	0.8216017461237808	0.03130573424907113	0.6042322524631528	0.4257065310492746	-0.8413407754783353	0.5329096552496877	-0.024757042128446927	0.6247619847857007	-1.206257773143661	-0.31575220938641424	0.6284812706158611	0.23983651613000023	-0.030209186028681306	-0.0681193477368201	0.19264676019093052	-0.4779692653027623	0.3810102451821715	0.7447512271930513	0.04171245701831616	0.19086408277186095	1.2533039706001734	-0.3729912858900085	0.02031809433500359	-0.9749294610680954	-0.47897639867200204	0.18891857500520126	-0.41501645519444774	-0.23137137279633024	0.4041729645224929	0.05969099089425456	-0.7216296341103912	0.8761513671797628	-1.0874142295045912	1.3947982195264172	0.7202050981050696	-0.3723206144171407
Y15	-1.2803709280541005	0.4126639610006969	-0.4643307864285706	-0.5982144487315919	-0.17616303836232172	-0.9780301334304354	-0.730724098313426	-0.8585289712618999	-0.5233388609521352	0.23920348213513382	0.5360431189177747	0.9266176070811143	0.685494036371849	-0.46793200194509826	0.8132667257979327	0.5544015889278702	0.5239442031709408	0.6869464418096815	-0.825877591517438	0.7164640774430059	0.1533634982206723	0.6132372979487277	-0.6026838130933223	-0.7758200916139006	0.5306203089064184	0.4143919413421872	-0.7051137313096634	0.7139633927742803	0.4443834990050003	-0.0719984402098734	0.3245856687387614	0.9240979018406307	0.5336783430126335	0.2488361654605033	0.7307815062822246	0.4199808205282108	0.8522278992664998	-0.2159850135613844	0.5267025098606841	-0.005004787935300459	-0.29906337524543464	0.757298900933792	1.1018905643955597	-0.24310664202699983	-0.3753294184509928	0.39448400295009184	-0.3290478420089902	0.762445814673251	0.464567980732673	-0.39246858966552034
Y16	-1.0663042851571056	0.8060210534810068	-1.0688140101883326	0.10114225614124456	-0.037867472662502344	-0.676709913203184	-0.6721547177067686	-0.420634206474852	-0.09156558474794078	0.7428590180181226	0.2864503195196318	0.36286972232714687	0.6696681374215124	-0.5566435724368596	0.7355931598624543	0.8428931564868078	1.1143392764212343	0.7737938137920652	0.03291551451838082	0.5989715870583658	0.2572949730923372	0.6206237141238743	-0.6035857339651547	-0.14905889414844728	0.09861704212450423	0.6599151510782442	0.302645342728903	0.4376332976759584	0.17774057594392606	0.004030442941296897	-0.11953747825109062	0.8430385708877749	0.5047845629777976	-0.5201187226643718	0.6000835064797106	0.43098900854684113	0.9095096651146497	-0.5049652185745939	-0.3832222838042548	0.011032220329238451	-0.4458785274407711	0.7564670586081015	0.23139186731392408	0.6350521577593988	-0.8931439989492074	0.6647140765222995	-0.3300942742148303	0.5914347101153238	0.9695403368872133	-0.6090460127522703
Y17	-0.7609747067232042	0.9933168139700634	-0.7618584581087315	-0.2902711913232029	0.4586248855464	-1.039545405081572	-0.7679681281955405	-0.6833233904249876	-0.47016146933138236	1.1844639931216492	0.3948766059951922	0.36420472600716686	0.45668837053500017	-1.0211767217491705	-0.16469870538948084	0.2269316975892648	0.5799538623552857	-0.09484239446792064	-0.098372529623804	0.9383365918488825	0.7724760801125441	-0.05187702487327123	-1.323443995690929	-0.6583384802503609	0.487078113429389	0.5769203796139603	-0.06327778933340605	0.5477911368679768	-0.2439097732172314	0.10327207294500762	0.0261937336262284	0.150898510248353	0.10955708606245454	-0.08121425172790933	0.4836413631900339	0.2040119896069194	0.7876881143135086	-0.6852927376768468	-0.15863312714768274	0.08620420467211992	-0.8130197827162187	0.3946900034156913	0.8741522383746667	0.6326784341839229	-1.1125508380049303	1.0870779479782486	-0.32376025954942733	1.029304557933119	0.7920674173658362	-0.362458011026935
Y18	-0.9713420234875724	0.7015718518818401	-0.8531281056262371	-0.26505212899230335	-0.30694391861638637	-1.0967535894861329	-0.9453670028365536	-0.859798035371263	-0.09634247842932865	0.8757174254363483	0.3295263527630894	0.4841135403607266	0.07681124245860316	-1.2985259037423864	0.8355781709979712	0.7562445153579482	0.8814376136623164	0.3540896530935085	0.009652850820453918	0.816773362363298	0.6230287322602247	0.5097215666164921	-1.4676258464030538	0.17271640052352916	0.10644115577646623	0.11441243851471344	-0.40678178874366155	-0.2166408890849839	0.28187469677945054	-0.5513246087261676	0.4191582688469193	0.47830421487121244	0.28742915104501704	-0.0835978464161608	0.583077120062798	-0.5101052046003407	0.45493857561728296	-0.5583350499091652	-0.31369268601426087	0.46797282078111524	-0.26451905727951525	0.6794702106813306	0.46943497808157353	0.6043519451789919	-1.2352735186758084	1.1265795823360452	-0.2251121733524875	1.2561921352076943	0.6101428318967167	-1.071504544367233
Y19	-1.2811728302532204	0.6718194928145752	-1.0211025321470844	-0.6503200167607491	0.20828519066056195	-0.7502382500176702	-0.8738556857882904	-0.23274095713155324	-0.3697227433368647	0.6827202143935154	1.005598301347416	0.763889816928821	0.7871981423706484	-0.7622245252530483	0.45797939007265664	1.0283511714761235	0.33493032960665986	0.5657636393190433	-0.15012966623892182	1.3294010448012104	0.40024330076801407	0.6338330170560001	-1.1687205223233756	-0.8331137646472508	0.25512653529952445	0.6513418038005849	0.2494921746044244	0.10685712773563283	0.3845703495026334	-0.6581924977520057	0.6060855703556128	0.05190873303842869	0.22253918027760278	-0.16505784058159073	0.9144510732378597	-0.5036450524714859	0.4842617286472982	-1.1932670714979863	0.14208700779449102	0.49251805998303116	-1.1935979539004316	0.17968272724479767	1.2197847817421392	0.5936597229163031	-0.4102576424524504	0.9229061420062094	-0.06513252639975786	0.5921351776717101	0.4413584104407424	-1.1116992602042848
Y20	-0.33726792752167556	1.2509468699076336	-1.3940662090625748	0.28835852739004214	0.018214229461466613	-1.2845208185793	-0.8521983143145972	-0.39877605483125356	-0.663250507137355	1.1015337539365373	1.2072689585887977	0.5622515150776269	0.4592940374773067	-0.7665900025090839	0.6194653038837197	0.24142699292004793	0.5894415934092012	-0.19051129197432048	-0.6543292840093818	1.3087637744672462	0.7956146485669155	-0.09397478055925856	-0.8824332771620668	-0.5750091781813231	-0.10304794363260583	0.665803787434824	0.3048768539778278	0.7747022625282451	0.32879907181214507	0.07696679101326226	0.23280783650730794	0.15095703807827468	0.6296567285336074	-0.5121205702926832	0.7395298155514797	-0.5115809990073548	0.8123293244297853	-1.1271277321371171	0.17696468254293318	0.27380779937648636	-0.6729180364472334	0.11307616495185177	0.8563627793754061	-0.12871425317168875	-1.0601675310505327	0.45567815036102627	-0.3485874097291419	0.8721702733214012	-0.05045924487400455	-1.1868310108762667
Y21	-0.7237484740723253	1.2587053154537455	-1.4616992343229005	-0.49572263894927737	-0.08118833142049942	-0.9226256933845888	-1.0545964548655065	-0.7212498500973923	-0.10942840418313739	0.12154095229880468	0.15191622665284632	0.1351243620509326	0.30853673762701567	-0.4374324606902637	-0.10998072965913508	0.42205279329409107	1.0301009217656676	0.5406791993081432	-0.8945894806983652	1.2539590371004343	0.39072292488946053	0.7593194981448365	-0.8624658437929404	-0.6714669282557735	0.06656618054893687	0.2950782707522857	-0.0234218343699851	-0.07279311705394759	0.6714499395931961	-0.5759421492145707	-0.16789181857015933	0.12842440530576887	0.28212801169260904	-0.17268970270396666	0.9642624804076326	0.22835832718726254	0.8492959034548666	-0.919697287706809	-0.11648520072597249	0.8920057841375895	-1.190101904669263	-0.25979922916614884	0.5371282256095375	0.03795908641074662	-1.24888034538301	0.884962465996934	-0.8611847796714186	0.6470098123229631	0.291853420401068	-0.34674148179167263
Y22	-0.4151348436396628	1.3193178577052636	-1.439344152814927	-0.49625995214854635	-0.02636310361742847	-0.43819175299173846	-0.47395464444786767	-0.803130403566785	0.21586301495281984	0.7163937949940321	0.3919732229394788	0.2262321930501125	0.6723202647378953	-1.2613437645305736	0.891555095808704	0.41368695469787964	0.6303434381052391	0.7539654396366111	-0.799869860091482	1.3438696234554728	0.7526592666999036	0.11077899793600937	-0.8906316636830579	0.20047722323938622	0.2425202305968651	0.6139751727597457	-0.05047057592495896	0.29620403305220083	0.04424620003756485	0.1950421280610109	0.4487248607150774	0.5079334432991136	0.8566125431748643	-0.6516124419510865	1.217560445546841	0.08186412375170374	0.19513434797734208	-0.5424496731700268	-0.40989202242078093	0.04089678578519007	-1.128987082076885	-0.14603881237503763	1.2372488872456107	0.49121102937379685	-0.5097685880433205	1.3484897295724783	-0.9930297223124372	0.4540994226291366	0.09087008958564219	-0.8371906096797238
Y23	-1.0405736486939379	0.9547439807183715	-1.0756373728850557	-0.28633514452233955	-0.0893624774783075	-1.0227417611584362	-1.1316140540568576	-0.9845487001440243	0.19582767842227816	0.41700143309542037	0.20046543974316666	0.8451004372662299	0.9189663289788467	-0.8555596632145823	0.5763932124139801	0.649206701707332	1.1642057346489079	-0.14455692738649623	-0.5614765438904097	0.9429073210459632	0.494466208503637	0.2854764172032329	-1.471759709686768	-0.60246568375253	0.8490523138823034	-0.1875845002889025	-0.46509659632936645	0.6461683277832309	0.41668058816392095	-0.08668155534619909	0.9066168307550367	0.5654640450991467	-0.08353356639628157	0.10508117941176781	1.146391828102237	0.032085641512488716	0.585005461968302	-0.5746946695137777	-0.37037640980683634	0.5748056088796384	-0.5636804257521882	0.027771018295512512	0.16284096265732562	0.12826536148633869	-1.146691686926419	0.4135360664254856	-0.9416665431828051	1.3397537365395566	-0.022897547765305726	-0.7668562973868595
Y24	-0.7807295311367668	0.6276021788678249	-0.9642428846881828	-0.44839426071423105	-0.3978827081897969	-0.41192845734743133	0.8033110413869089	0.8650418969990341	0.4336937339283119	-0.1709498689249892	0.30157928437524384	0.04578853028585781	0.3950561781057508	0.4159964265256658	-0.9113353268581657	-0.2542627018021778	0.38339173654369674	-0.4806406277944194	0.08719348347078287	-1.1519411936021213	0.44127320667047665	-0.37434996554991073	-0.5698642298303285	1.0273322552148623	-0.38420587029235415	-0.9372130817687376	-0.35370327704128657	0.17754560292534394	-0.7240224340083763	0.20295087329504916	0.16253966827768623	-0.2632575502942034	0.6694233329729834	0.6838018968632258	0.10187830601289584	-1.3454024880830473	0.054853977848594804	0.5155693030356375	0.7233250409460259	-0.6436592983467792	-0.5981284306210097	0.27361458642616576	0.23689703226353898	-1.40788417632947	0.6332523661283791	-0.5924476093128458	-0.21017642206516893	0.9142858896612199	0.7346854055370661	0.6060582412695232
Y25	-0.08476483092915615	0.952238121657542	0.07864040838728914	-0.15219281825984643	0.5328264170425879	-0.37069036843820735	0.852066783742163	0.14254309303633494	1.053178211895987	-0.01994883211631006	1.140453670523864	0.3283322782408331	0.6054797778301525	0.24839304308064913	-0.07941212698048394	-0.06889507274760098	0.07068471736802467	-0.6440293143533944	-0.40784355896376273	-0.5785919991245463	0.36652240074575404	-0.11654435112740058	0.27289578495742184	0.9172007953321083	-0.41237595589879095	-0.7658486473767288	0.5100357416107861	-0.7683830877125878	-0.5512221090768008	-0.12685912509095632	0.5360669321386089	-0.5488802344562411	0.5722221748604333	0.9627233796569558	-0.13614926221754486	-0.7320026837640861	0.056517621502183424	0.809142689475189	0.12744827254675836	-1.0308321679626715	-0.6077852635449176	0.6142531462794691	-0.2771115529558494	-0.49185670972599027	0.36786464508403194	-0.5602707593599343	0.17039997152009223	0.5661928580153722	0.2657907940265953	0.6981352982293912
Y26	-0.5610036999169263	1.0971190323663573	-0.8706271870435818	-0.9079897864990327	0.09074475890584187	0.14521689787388078	0.8648350119890672	0.14347562756396914	0.8264216144244487	-0.3548868934454876	0.8369641714270349	0.3654659619500486	0.8949707439788497	-0.1426499713984148	-1.0335223173050556	0.06454784689531146	0.5094520409123774	0.07228703612602111	0.2793345413966605	-0.8724213452016565	0.5422365515552833	-0.44775682809919376	-0.5766689771688506	1.1330148862334553	-0.9826575084603754	-1.1819982161260163	-0.14461398146713303	-0.7073333022592423	-0.44230023147756625	-0.5390031142232863	0.1350184169616876	-0.27625675000699756	0.5780675206062459	0.7670807885764365	-0.07597968031771646	-0.4639404595297017	0.48402735400181524	0.3463791571777227	0.43683727964461805	-0.570665855798937	0.05372806231706384	0.44800144049530843	-0.10898263939890424	-0.9172605257028102	0.7894974592067132	-0.7458552144142099	-0.5631562682713783	1.119647868236758	-0.03453376413466114	0.24141165524708913
Y27	-0.6742246024739298	0.7452861185947172	-0.6575458845191747	-0.43567142848525975	0.04804583574350965	0.23661676923079034	0.0006110084396503956	0.9216200733130447	0.526140387240473	0.06313972168062547	1.2975847529092814	-0.2957001558944559	0.4527792242797494	-0.08086536723386481	-0.09354926375960193	-0.3937787969424164	0.07234401353081132	-0.0862896751316817	-0.09094817672947145	-0.7560939271605267	0.7024054668352657	-0.12988570473836664	-0.5173356692160712	0.6159919156258336	-0.9004258230040476	-0.6497352577142251	0.23984549102959646	-0.17349527931704717	-0.7045290176712745	0.06727486375433904	0.06548017005208728	-0.8587773747517276	0.7108711583066973	1.0340236988931555	0.11924760271531229	-0.9516176927904083	0.6158269000994349	0.6943309471278483	0.03693379323153212	-0.4074644872952669	-0.509211078165192	0.8921028786684153	-0.05179386476959094	-1.259999567375599	0.6219707124222139	-0.19509778498785246	-0.30813321040992336	0.9857435167167912	0.7572572987296791	0.7629694108407938
