#	700014562	700014724	700014837	700015181	700015250	700015415	700015981	700016142	700016610	700033153	700013715	700014954	700015113	700015245	700015702	700015857	700015922	700015923	700016210	700016456	700016542	700016716	700016717	700016765	700016960	700021295	700021306	700021361	700021824	700021876	700021902	700021933	700023045	700023066	700023113	700023188	700023267	700023337	700023390	700023509	700023578	700023603	700023634	700023653	700023788	700023845	700023872	700023901	700023919	700023935	700024024	700024043	700024086	700024108	700024141	700024233	700024234	700024318	700024349	700024437	700024545	700024567	700024615	700024673	700024711	700024752	700024789	700024866	700024930	700024998	700032068	700032133	700032134	700032222	700032244	700032413	700032944	700033201	700033363	700033435	700033502	700033503	700033665	700033797	700033922	700033923	700033989	700034081	700034166	700034254	700034622	700034794	700034838	700034926	700035157	700035373	700035533	700035747	700035785	700035861	700037008	700037042	700037073	700037090	700037123	700037199	700037284	700037303	700037357	700037405	700037649	700037738	700037757	700037852	700037868	700037899	700037916	700037967	700038072	700038109	700038167	700038284	700095213	700095486	700095524	700095647	700095717	700095831	700096047	700096380	700096700	700096865	700097906	700098429	700098669	700099512	700102043	700106325	700106291	700102659	700105049	700106412	700103558	700102299	700105940	700038594	700105613	700105312	700105787	700106504	700105000	700105991	700038625	700038870	700038901	700105153	700106198	700107189	700038414	700038806	700105882	700106946	700103479	700106170	700038761	700106229	700106465	700106754	700106065	700038956	700106258	700106333	700038833	700038918	700111223	700111439	700111222	700111296	700111745	700114911	700111297	700113177	700111156	700114218	700113705	700113762	700113867	700113975	700116028	700116148	700116401	700116505	700116668	700116730	700116865	700116917	700117031	700117069	700117172	700117766	700013588	700013597	700013600	700013603	700013672	700013693	700014386	700014486	700014498	700014556	700015114	700015182	700016000	700016120	700016543	700016608	700016902	700032138	700032223	700033130	700033436	700033726	700098867	700021261	700117303	700161219	700163296	700175086	700175181	700175331	700097907	700121919	700021123	700117239	700117537	700161967	700117395	700097973	700163419	700161342	700097482
Actinomyces graevenitzii	0	0	0	0	0	0	0	0	0	0	0	0.0000307	0	0.0000276	0.000047	0	0	0	0	0	0	0	0.0001025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000071	0	0	0	0	0	0.0000374	0	0	0	0	0	0	0	0	0	0	0.0002752	0	0	0.0033018	0	0	0	0	0.0000183	0	0	0	0	0	0.0000419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000168	0	0	0.0000166	0	0	0	0	0.0000437	0.0000088	0.0000104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000116	0	0	0.0000293	0	0.0000695	0.0000235	0	0	0	0	0.0000461	0	0	0.0000349	0.0000141	0.0000823	0.0000313	0	0.0001792	0.0000011	0	0	0	0	0	0	0.0013759	0	0	0	0.0000087	0	0	0	0	0	0.000039	0	0	0.0000048	0	0	0	0	0.000104	0.0000042	0.0000853	0	0	0	0.0000296	0.0001269	0	0	0.0000478	0	0.0000027	0	0	0.0000357	0.0000439	0.0000513	0.0000594	0.0000387	0.0000527	0.0000647	0.0001229	0.0000252	0.0000399	0.0000693	0.0000411	0.000079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003761	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000063	0	0	0	0	0	0	0	0.0000117	0	0	0.0000448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000159	0	0	0	0	0	0	0	0.0000041	0.0000126	0.0000024	0.0000162	0	0.0000072	0	0.0000114	0.0000089	0	0	0.0000043	0	0	0.0000197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces naeslundii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000015	0	0	0	0	0	0	0	0.0000159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000102	0
Actinomyces neuii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces odontolyticus	0	0	0.0000292	0	0	0	0	0	0	0	0	0	0	0.0000031	0.0000268	0	0	0	0	0	0	0	0.0000987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000048	0	0	0.0000999	0	0	0	0	0.0000374	0	0	0	0	0	0	0.000004	0	0	0	0	0.0000719	0	0	0.0006339	0	0	0	0	0.0000067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000227	0	0	0	0	0	0	0	0	0	0	0	0.000296	0	0	0	0	0	0	0	0	0.0000111	0	0	0	0	0	0	0	0	0	0	0.0000193	0	0	0	0	0.0000321	0	0	0	0	0	0	0	0.0000015	0	0.0000026	0.0000072	0	0	0	0.0000193	0	0	0.0000026	0.0000015	0.0000238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001997	0.0000743	0.0000407	0	0	0	0	0	0	0	0	0	0.0000077	0	0
Actinomyces oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000065	0	0	0	0	0	0	0	0.0000023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000775	0	0	0	0	0	0	0	0	0	0	0	0	0.0007889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000061	0	0	0	0	0	0	0	0	0	0	0.0000018	0	0	0	0	0	0	0.0000063	0	0	0	0.0000116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp HPA0247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp ICM39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp ICM47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp oral taxon 170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces sp oral taxon 171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
